	hsa-let-7a	hsa-let-7a-1	hsa-let-7a-2	hsa-let-7a-3	hsa-let-7b	hsa-let-7c	hsa-let-7d	hsa-let-7e	hsa-let-7f	hsa-let-7f-1	hsa-let-7f-2	hsa-let-7g	hsa-let-7i	hsa-mir-1	hsa-mir-100	hsa-mir-101	hsa-mir-101-1	hsa-mir-101-2	hsa-mir-103	hsa-mir-103a	hsa-mir-103a-1	hsa-mir-103a-2	hsa-mir-103b-1	hsa-mir-103b-2	hsa-mir-105	hsa-mir-106	hsa-mir-106a	hsa-mir-106b	hsa-mir-107	hsa-mir-10a	hsa-mir-10b	hsa-mir-1-1	hsa-mir-1178	hsa-mir-1179	hsa-mir-1180	hsa-mir-1182	hsa-mir-1185	hsa-mir-1-2	hsa-mir-1202	hsa-mir-1207	hsa-mir-122	hsa-mir-1225	hsa-mir-1228	hsa-mir-1231	hsa-mir-1236	hsa-mir-1238	hsa-mir-124	hsa-mir-124-1	hsa-mir-124-2	hsa-mir-124-3	hsa-mir-1244	hsa-mir-1246	hsa-mir-1247	hsa-mir-124a	hsa-mir-1253	hsa-mir-1254	hsa-mir-1258	hsa-mir-125a	hsa-mir-125b	hsa-mir-125b-1	hsa-mir-125b-2	hsa-mir-126	hsa-mir-1266	hsa-mir-1269	hsa-mir-127	hsa-mir-1271	hsa-mir-1273g	hsa-mir-1275	hsa-mir-128	hsa-mir-1281	hsa-mir-128-1	hsa-mir-128-2	hsa-mir-1285	hsa-mir-1285-1	hsa-mir-1285-2	hsa-mir-128b	hsa-mir-129	hsa-mir-1291	hsa-mir-129-1	hsa-mir-1292	hsa-mir-1296	hsa-mir-1297	hsa-mir-1298	hsa-mir-1299	hsa-mir-1301	hsa-mir-1303	hsa-mir-1304	hsa-mir-1307	hsa-mir-130a	hsa-mir-130b	hsa-mir-132	hsa-mir-133a	hsa-mir-133a-1	hsa-mir-133a-2	hsa-mir-133b	hsa-mir-134	hsa-mir-1343	hsa-mir-135a	hsa-mir-135a-1	hsa-mir-135a-2	hsa-mir-135b	hsa-mir-136	hsa-mir-137	hsa-mir-138	hsa-mir-138-1	hsa-mir-138-2	hsa-mir-139	hsa-mir-140	hsa-mir-141	hsa-mir-142	hsa-mir-143	hsa-mir-144	hsa-mir-145	hsa-mir-146	hsa-mir-146a	hsa-mir-146b	hsa-mir-148a	hsa-mir-148b	hsa-mir-149	hsa-mir-150	hsa-mir-151	hsa-mir-152	hsa-mir-153	hsa-mir-153-2	hsa-mir-154	hsa-mir-155	hsa-mir-15a	hsa-mir-15b	hsa-mir-16	hsa-mir-16-1	hsa-mir-16-2	hsa-mir-17	hsa-mir-18	hsa-mir-181a	hsa-mir-181a-2	hsa-mir-181b	hsa-mir-181b-1	hsa-mir-181b-2	hsa-mir-181c	hsa-mir-181d	hsa-mir-182	hsa-mir-183	hsa-mir-184	hsa-mir-185	hsa-mir-186	hsa-mir-187	hsa-mir-188	hsa-mir-18a	hsa-mir-18b	hsa-mir-1908	hsa-mir-191	hsa-mir-192	hsa-mir-193	hsa-mir-193a	hsa-mir-193b	hsa-mir-194	hsa-mir-194-1	hsa-mir-194-2	hsa-mir-195	hsa-mir-196a	hsa-mir-196a-1	hsa-mir-196b	hsa-mir-197	hsa-mir-198	hsa-mir-199a	hsa-mir-199a-1	hsa-mir-199a-2	hsa-mir-199b	hsa-mir-19a	hsa-mir-19b	hsa-mir-19b-1	hsa-mir-19b-2	hsa-mir-200a	hsa-mir-200b	hsa-mir-200c	hsa-mir-202	hsa-mir-203	hsa-mir-203a	hsa-mir-204	hsa-mir-205	hsa-mir-206	hsa-mir-208	hsa-mir-208a	hsa-mir-208b	hsa-mir-20a	hsa-mir-20b	hsa-mir-21	hsa-mir-210	hsa-mir-211	hsa-mir-212	hsa-mir-214	hsa-mir-215	hsa-mir-216	hsa-mir-216a	hsa-mir-216b	hsa-mir-217	hsa-mir-218	hsa-mir-218-1	hsa-mir-218-2	hsa-mir-219	hsa-mir-22	hsa-mir-221	hsa-mir-222	hsa-mir-223	hsa-mir-224	hsa-mir-23a	hsa-mir-23b	hsa-mir-23c	hsa-mir-24	hsa-mir-24-1	hsa-mir-24-2	hsa-mir-25	hsa-mir-2682	hsa-mir-26a	hsa-mir-26a-1	hsa-mir-26a-2	hsa-mir-26b	hsa-mir-27	hsa-mir-27a	hsa-mir-27b	hsa-mir-28	hsa-mir-29	hsa-mir-2909	hsa-mir-296	hsa-mir-298	hsa-mir-299	hsa-mir-29a	hsa-mir-29b	hsa-mir-29b-1	hsa-mir-29b-2	hsa-mir-29c	hsa-mir-30	hsa-mir-300	hsa-mir-301a	hsa-mir-301b	hsa-mir-302	hsa-mir-302a	hsa-mir-302b	hsa-mir-302c	hsa-mir-302d	hsa-mir-302e	hsa-mir-302f	hsa-mir-30a	hsa-mir-30b	hsa-mir-30c	hsa-mir-30c-1	hsa-mir-30c-2	hsa-mir-30d	hsa-mir-30e	hsa-mir-31	hsa-mir-3117	hsa-mir-3127	hsa-mir-3144	hsa-mir-3160	hsa-mir-3162	hsa-mir-3175	hsa-mir-3178	hsa-mir-32	hsa-mir-320	hsa-mir-3200	hsa-mir-320a	hsa-mir-320b	hsa-mir-320b-1	hsa-mir-320c	hsa-mir-320c-1	hsa-mir-320c-2	hsa-mir-320d-1	hsa-mir-320d-2	hsa-mir-320e	hsa-mir-323	hsa-mir-323a	hsa-mir-324	hsa-mir-325	hsa-mir-326	hsa-mir-328	hsa-mir-329	hsa-mir-33	hsa-mir-330	hsa-mir-331	hsa-mir-335	hsa-mir-337	hsa-mir-338	hsa-mir-339	hsa-mir-33a	hsa-mir-33b	hsa-mir-34	hsa-mir-340	hsa-mir-342	hsa-mir-345	hsa-mir-346	hsa-mir-34a	hsa-mir-34b	hsa-mir-34c	hsa-mir-3607	hsa-mir-361	hsa-mir-3619	hsa-mir-362	hsa-mir-363	hsa-mir-365	hsa-mir-3666	hsa-mir-367	hsa-mir-370	hsa-mir-371	hsa-mir-371b	hsa-mir-372	hsa-mir-373	hsa-mir-374a	hsa-mir-374b	hsa-mir-375	hsa-mir-376a	hsa-mir-376b	hsa-mir-376c	hsa-mir-377	hsa-mir-378	hsa-mir-378a	hsa-mir-379	hsa-mir-381	hsa-mir-382	hsa-mir-383	hsa-mir-384	hsa-mir-3908	hsa-mir-409	hsa-mir-410	hsa-mir-411	hsa-mir-421	hsa-mir-422a	hsa-mir-423	hsa-mir-424	hsa-mir-425	hsa-mir-4262	hsa-mir-4282	hsa-mir-429	hsa-mir-4302	hsa-mir-431	hsa-mir-4310	hsa-mir-4317	hsa-mir-4319	hsa-mir-433	hsa-mir-4417	hsa-mir-4463	hsa-mir-448	hsa-mir-449a	hsa-mir-449b	hsa-mir-449c	hsa-mir-4500	hsa-mir-451	hsa-mir-451a	hsa-mir-452	hsa-mir-454	hsa-mir-455	hsa-mir-463	hsa-mir-466	hsa-mir-4695	hsa-mir-4717	hsa-mir-4728	hsa-mir-483	hsa-mir-485	hsa-mir-486	hsa-mir-487b	hsa-mir-488	hsa-mir-489	hsa-mir-490	hsa-mir-491	hsa-mir-492	hsa-mir-493	hsa-mir-494	hsa-mir-495	hsa-mir-497	hsa-mir-498	hsa-mir-499	hsa-mir-499a	hsa-mir-499b	hsa-mir-500	hsa-mir-5003	hsa-mir-500a	hsa-mir-501	hsa-mir-502	hsa-mir-503	hsa-mir-504	hsa-mir-505	hsa-mir-506	hsa-mir-507	hsa-mir-508	hsa-mir-509	hsa-mir-5095	hsa-mir-510	hsa-mir-511	hsa-mir-512	hsa-mir-512-2	hsa-mir-513	hsa-mir-513a	hsa-mir-513b	hsa-mir-516a-1	hsa-mir-516a-2	hsa-mir-517a	hsa-mir-517c	hsa-mir-518a	hsa-mir-518c	hsa-mir-518d	hsa-mir-519c	hsa-mir-519d	hsa-mir-520	hsa-mir-520a	hsa-mir-520b	hsa-mir-520c	hsa-mir-520d	hsa-mir-520e	hsa-mir-520g	hsa-mir-522	hsa-mir-524	hsa-mir-525	hsa-mir-526b	hsa-mir-532	hsa-mir-539	hsa-mir-541	hsa-mir-542	hsa-mir-543	hsa-mir-544	hsa-mir-544a	hsa-mir-544b	hsa-mir-545	hsa-mir-548a	hsa-mir-548an	hsa-mir-548c	hsa-mir-548d	hsa-mir-548d-2	hsa-mir-550a	hsa-mir-550a-1	hsa-mir-550a-2	hsa-mir-550a-3	hsa-mir-551a	hsa-mir-557	hsa-mir-5590	hsa-mir-564	hsa-mir-569	hsa-mir-570	hsa-mir-573	hsa-mir-574	hsa-mir-575	hsa-mir-576	hsa-mir-577	hsa-mir-582	hsa-mir-584	hsa-mir-585	hsa-mir-589	hsa-mir-590	hsa-mir-592	hsa-mir-593	hsa-mir-597	hsa-mir-599	hsa-mir-602	hsa-mir-603	hsa-mir-605	hsa-mir-608	hsa-mir-610	hsa-mir-612	hsa-mir-613	hsa-mir-614	hsa-mir-615	hsa-mir-616	hsa-mir-622	hsa-mir-625	hsa-mir-628	hsa-mir-629	hsa-mir-630	hsa-mir-634	hsa-mir-636	hsa-mir-637	hsa-mir-638	hsa-mir-639	hsa-mir-641	hsa-mir-645	hsa-mir-646	hsa-mir-647	hsa-mir-650	hsa-mir-652	hsa-mir-656	hsa-mir-657	hsa-mir-660	hsa-mir-661	hsa-mir-663	hsa-mir-663a	hsa-mir-663b	hsa-mir-664	hsa-mir-665	hsa-mir-671	hsa-mir-675	hsa-mir-6852	hsa-mir-6869	hsa-mir-7	hsa-mir-708	hsa-mir-7-1	hsa-mir-711	hsa-mir-718	hsa-mir-7-2	hsa-mir-720	hsa-mir-7-3	hsa-mir-744	hsa-mir-758	hsa-mir-760	hsa-mir-761	hsa-mir-762	hsa-mir-766	hsa-mir-767	hsa-mir-769	hsa-mir-7702	hsa-mir-802	hsa-mir-873	hsa-mir-874	hsa-mir-876	hsa-mir-877	hsa-mir-885	hsa-mir-886	hsa-mir-9	hsa-mir-9-1	hsa-mir-9-2	hsa-mir-92-1	hsa-mir-922	hsa-mir-92a	hsa-mir-92a-1	hsa-mir-92a-2	hsa-mir-92b	hsa-mir-93	hsa-mir-9-3	hsa-mir-935	hsa-mir-937	hsa-mir-939	hsa-mir-940	hsa-mir-942	hsa-mir-944	hsa-mir-95	hsa-mir-96	hsa-mir-98	hsa-mir-99a	hsa-mir-99b
hsa-let-7a	1.0		0.46233907341594527		0.6533669606843908	0.7036832556944426	0.5932303303413226	0.6453154338054284	0.6523454281613102	0.4688247056499758	0.4661246391169836	0.6766603903707421	0.6342489973599399	0.4572208227560606	0.5044040118582822	0.4367228917067792				0.5377218928766377		0.4260732180572052			0.462989334259475		0.5131985762075977	0.5687287725855128	0.5670233787428157	0.5259912016293289	0.5000053775529835		0.43449505755882883	0.4268678056959039	0.45385906484234917	0.45368900354670744	0.4372158035770806		0.42245207270215346	0.5207156524913379	0.5269000693389531	0.3944139707156588	0.427209363311913	0.4047033552978581	0.41613025119603675	0.43054432195914943	0.44905695770333093				0.4418749864428273	0.4101204167135239	0.4022825065494576		0.493233559510457		0.40635881102343074	0.4098396347783791	0.46260090964355116	0.41804251891672145	0.4203859767938693	0.4863150880028855	0.44320260661043237		0.40803497097137953	0.46066327301959925		0.47257278248706897	0.4667338838197445	0.39088126388782934	0.4052981063428254	0.40397289468816056	0.4201871065160218				0.5016439157161854	0.4038353321171785	0.44281670501283366	0.41048989357365523	0.4722953081910624	0.503399986147421	0.4250359532203614	0.4301206170775729	0.4684276609630602	0.5040898648535949	0.5031474402455779	0.41475479395053366	0.45856273762005645	0.49737517318085706	0.5084624335918	0.4671499592888028			0.40912899315348394	0.4846760903103266	0.4293545998754741	0.4352299107144569			0.4128104452904901	0.44807581331517315		0.429092397684575	0.4210002989750311	0.4214063685757716	0.5104146141300847	0.43690040472519165	0.48381256014640145	0.4945269124562693	0.48867376722080474	0.4462536212034818	0.41680695569966714		0.4767011548391038	0.4958095566630001	0.4976212086610295	0.48283188259148496	0.544959764903395	0.42609396860878207		0.5027356654341909	0.4143916635483269		0.4359500145192038	0.3969676833167685	0.5408543028637517	0.5407680175645226	0.5517695981847026	0.5080554736461724	0.4775607949151703	0.5372481920249652		0.44751880250590964	0.42650168903869773	0.538129382745391		0.4184139443615924	0.5100171955736158	0.5311786120294449	0.4544088130214083	0.5462245638782536	0.46103481209571334	0.489089079663687	0.5369813532872845	0.41394111159967756	0.47306248796222117	0.47595925077354717	0.48741536837076704	0.4497845200768542	0.47127164376084735	0.4811436564612222		0.5153085507003102	0.5527900011915333	0.48188434090746773			0.5408466649195911	0.5906527768381918		0.49359124797456927	0.4902400999505	0.4749219361085476	0.4018833616468841			0.45395547846105444	0.43752971328660406	0.5358645436422168	0.5050500673592683	0.4700756379057236	0.44264126245809027	0.4067243232416606	0.37796895956241744	0.4278541182388634		0.40272894255953845	0.44638115534424866	0.4097839747565492	0.4068131306389318		0.47969788164495547	0.4602109778423109	0.5509649486906263	0.5646462043442344	0.42549738402800324	0.4545220323534798	0.48439472113055304	0.4880932979671212	0.4779600164120711	0.5025742027776894		0.5057348845818999	0.5371163148044786		0.4653873031038497	0.43308699508840187	0.41176087619844454		0.4141384845644144	0.5271870954293448	0.5405845471685443	0.4505825580352714	0.508181446441394	0.521495312418682	0.5648121943693065	0.4132918856319087	0.560259395437419		0.4048171273027315	0.5759093080049109	0.4812761428411269	0.5274219171824126	0.4328214464700226	0.41486817492749295	0.5077937417546232		0.46514828446958917	0.5233673691643411	0.5160891143299299		0.4220001766452396	0.4149807899967927	0.5065513797495772	0.44373276075635276	0.4418971104280209	0.39217891763925855	0.4434556342113304	0.41578115083068945	0.47006145391822657		0.4939395959413509	0.5294394917788142	0.5328460369791604		0.5120637970558702	0.46761851934073545	0.4674548214051818	0.4865446510278453	0.4152718913346901	0.4550062213854494	0.5104347250777695	0.523432492615086	0.5243122621523489	0.39967099284648583	0.4081688835837481	0.5648574065121204	0.5482757205969567	0.4866619235029468	0.41457809958630076	0.4213185874521302	0.4325593787074858	0.4713766874638505	0.4061840204124036	0.5217881190099127	0.44510965139040587	0.5191082836177415		0.41489585427881215		0.4885890091384286		0.47358186749425957					0.4114366273486817		0.4732363009296756	0.5024472032441809		0.48208531797859666	0.46199477402855976	0.5281374801434936		0.5272451219845913	0.4959893688592447	0.37271584930673496	0.44155883005698127	0.4697001218007941	0.45818666728235274	0.4658149855128924	0.4673680198039245		0.3979654537298621	0.5348908067163898	0.40722060135713684	0.4663764156907404	0.33007631670865206	0.5173501535528715	0.46857327496293133		0.49225330415606394	0.444371264391662	0.42840225816934474	0.5246276811347463		0.5181074456445803	0.49533970566498664	0.4964018363242051		0.39573371340128594	0.46778238382533	0.3941960625212382	0.4991863099520158	0.5095917356976918		0.4751744697441664	0.4007193051588559	0.45646632005175536	0.475773758659268		0.45047981857122915	0.4297833758656133	0.477766444737901	0.4476609901714831	0.468105131802074	0.463776493313032	0.43888610076750106	0.40559650308122036	0.5172632252948279	0.3901014438044774	0.5135839163125453	0.42564971389156186	0.5469818032349886	0.5624001000089108	0.44497849134931233	0.42961586445834155	0.5162231705273634	0.44556274006017116	0.4330819166710108	0.4027163172380434	0.5287586759682292	0.4101133607509057	0.4107223909970603	0.4642168365084283		0.42716824266643094	0.48791795866900345	0.5026407830444239	0.4812181100754009	0.48461826885305903	0.5406541917484219		0.42096067738607484	0.45728919369235194	0.43370510843772064	0.4731102896460851		0.5049306778804149	0.42753826933076133	0.4332961213245821	0.39475028386923183	0.48680934624857247	0.4428137966044482	0.456676875869504	0.4218259151953095	0.45737867236676744	0.41570754090189493	0.40286378893500846	0.5045783144996245	0.4400313972338222	0.4645123193061345	0.4925574569500841	0.4702708667729135	0.5274623500313211			0.48381165984089547	0.38388279062114217		0.4635250359459152	0.42344572923742424	0.454219030148203	0.44966305250846783	0.5610319879042992	0.507476286266495	0.512381673640713	0.483556082502516	0.45782054877285416	0.41699364175545944	0.42059599445680246		0.4348569070383652	0.42867820760820957	0.47224644456593134			0.5080602368174923	0.4032927659146756					0.40819596936278935	0.4754671981118343	0.40716553314937903	0.4581797056475496	0.5660998162351917		0.48586479163914625		0.4790420080979175	0.49327640884718194		0.49218716764877857	0.4656741672150511	0.48912184051399377	0.4869870664469773	0.4292314687760227	0.4241818832044278	0.4962758783906957	0.4816516925999844	0.4314654302052073	0.4878962147623849		0.47287145534406083	0.4832002968445449	0.5194609604753094	0.45861485914751804	0.4885050430231013	0.5630317454499429	0.5078702052916115		0.45736096227252215			0.3980654357602782		0.45782054877285416	0.4191488856299366	0.41590929753049855	0.4184056813505762	0.4869404083538547	0.476990885354661	0.4174908535012815	0.42502978133400826	0.46498718458633487	0.47694763748127683	0.5089183798805719	0.45448448209414016	0.4423864151249345	0.4405471962701222	0.4476666184254253	0.42169948581230826	0.4418411194322723	0.41609495880805536	0.46738801802871766	0.40513755967591353	0.5091251221014658	0.48090569980516706	0.5119027839355226	0.4093453924327639	0.4164984028645668	0.436424305659203		0.4806861634527755	0.3997879696956447	0.4967330309040421	0.523257157524637	0.42479422311996273	0.3922246855702912	0.43003676042632394	0.42197213115138504	0.44080428048574416	0.45709697532940435	0.44983317400008355		0.4891999096299763	0.39873745468733546	0.5431813963929094	0.42247383836097363	0.42029976309244516	0.4742502495905075	0.4616809663302283	0.423418906648689	0.42045160591709296	0.3826084293284785		0.5100053750626946	0.42173007166060567		0.39597986913609234	0.5022073679757658	0.45283972211174217	0.41358619275990766	0.4256847429429258	0.6074471575960413	0.4986411568074012	0.5024150398190836	0.4125338969657067	0.39865078770443807	0.46882641688934645			0.4834374599205815	0.415726165940789	0.4269417017454831	0.44642893807614775	0.4563659510059413	0.409493780746021	0.424891895290998	0.45534879403303186	0.3982270392771219	0.42470507986566636	0.4673992758292682	0.4680322184682875	0.4332663017958304	0.5651053179658372	0.45544842614386294		0.4078238117198823				0.49257503835489047	0.49072723994976153	0.4967111978867449	0.5349896085638964	0.5652850357611668	0.5655681028722362		0.4911695574934658	0.39002886307667783	0.5132333094999778	0.43627488143013005	0.47394190102670386	0.5001962432389064	0.4283166078605834	0.5307286994636915	0.6527235775001706	0.5103053688025747	0.4528443477400986
hsa-let-7a-1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
hsa-let-7a-2	0.46233907341594527		1.0		0.5115246249061678	0.49987069768275244	0.7471095079249866	0.6658347330257356	0.7144054860866902	0.7588674187791208	0.7171164139076762	0.6411633325371598	0.7138578019588689	0.48123241735983574	0.5594083864662734	0.38151216160829504				0.6387052790960663		0.7739581820528209			0.6764086566944114		0.41103829488786664	0.5368433008449441	0.5563997058283433	0.6792555462477365	0.5311301458923363		0.7384282445943081	0.7723224758680568	0.7732181076316161	0.7801131846746552	0.7890305980634809		0.7619117949362125	0.7186824256690078	0.6733951701104117	0.7561659351020799	0.7854560712526989	0.7797311747689667	0.7723706077727447	0.7970323361134979	0.4453249741951634				0.7891572352835874	0.7856015923494157	0.7792314916189563		0.7627120407022122		0.7698807297467581	0.30827503353718694	0.32578116476364183	0.7574517937275409	0.7817223254003468	0.725393167256748	0.7950929831391896		0.7902586582683854	0.7769359761460858		0.8033482293700941	0.47405430525100656	0.7364908686283961	0.7716281493789405	0.7877556581699978	0.7382697413947344				0.7601279134790219	0.7828815119818027	0.7666716867465053	0.7939762300298003	0.7272571057187907	0.7283634961504486	0.7600208459054072	0.7867364894821381	0.7511104206027681	0.7619934214732804	0.7487340049409478	0.7329774642620328	0.48133924884500545	0.5876900269808096	0.4932990147075097	0.6575102383229141			0.5548456800535053	0.7652775746296817	0.7466555143055889	0.5640869103637851			0.7177056303080912	0.7705825590531887		0.45136044937872283	0.7718023141063348	0.7612499195298841	0.5846285680682327	0.6395757622741477	0.5954322970035094	0.5866258607787158	0.45536319411645587	0.6059388695938083	0.3699205443504042		0.4296724667479076	0.6400259667012003	0.44968317837823385	0.5736127197625126	0.6078113431407589	0.7204054499678326		0.5142899150672312	0.7194238141164182		0.7858031032573862	0.23010472539504406	0.38607134921082076	0.3680511871874123	0.41894496761466266	0.7191649554101678	0.7857426746518977	0.42845261249548117		0.3709045291817882	0.7757877485701224	0.5884080730044279		0.7430284136894094	0.6941173445625003	0.7606044111840121	0.5443907175152767	0.664124216726365	0.5909291806532716	0.41630852848077815	0.6392560593382052	0.8033924509463574	0.7150726616377825	0.5514588764108223	0.7274208372985764	0.7625840909421897	0.7546597885622002	0.7349789992538084		0.6394468888082858	0.5364189616567522	0.7243686079908944			0.41129155456919686	0.6199150343918648		0.5056223425786777	0.7324027846950499	0.7449144582092374	0.44495600414148645			0.7296156549569196	0.32339960178711136	0.548587882979083	0.7580568679031504	0.7955797587801603	0.43673818208255694	0.3544878798933618	0.32074731685498215	0.7892527454759852		0.351281504546229	0.5311093579481074	0.4903996204219925	0.45364642405908656		0.7168022008042872	0.7132708807818323	0.5128949763126054	0.5583124157334989	0.305939809041231	0.7663936492608664	0.6508166248854218	0.6550220733068117	0.4939742653301428	0.7312479723392731		0.7702993610807397	0.6690056190026976		0.4379511952729253	0.7564819329565032	0.7679952777643676		0.44664883612220846	0.42462463318440735	0.5239399207258922	0.51133564445111	0.5498860489274152	0.5222290313630109	0.5033551804491774	0.7592231022328984	0.560405196179733		0.7862259669517884	0.6244137323544672	0.7638923314654468	0.42179831648666716	0.7579371529911297	0.7816986538262594	0.6293559634749082		0.3751794477899971	0.5250419771395498	0.6974368694710894		0.7792564685362787	0.7285328150317042	0.7733211925543825	0.8064171544289778	0.35812802113310865	0.3286737354708957	0.6878326376274528	0.7791764135027007	0.49209215382074895		0.6795612747764708	0.6812236252706879	0.6471947223263602		0.6796544517323702	0.7571747891466463	0.7892278668899563	0.7399436264107679	0.7449781094138174	0.7793999251243229	0.4037508797795509	0.5994391472765086	0.4045135762298085	0.7384915028671781	0.7447612491313554	0.5898733186911082	0.6314933420506408	0.6069332494829468	0.7818617626955354	0.7764683686303492	0.7911300361869611	0.7997553435762033	0.7643135043374396	0.7495874464642693	0.7779607354944663	0.771866419765527		0.7726281771259235		0.7255697956732978		0.7075942396499312					0.789158234189748		0.710925822065604	0.6547353191223335		0.6180245547945938	0.7928453139401859	0.6723057634142863		0.7147680828718763	0.6358593750884729	0.696364566405435	0.7993239893060583	0.769144300647733	0.8047915744210377	0.6453622571403205	0.6420247796563756		0.740741447631958	0.7535701290389207	0.7646737492536096	0.7268572205171469	0.19349303509119828	0.6315643417653818	0.5034107567247273		0.7014983688045904	0.785128585773835	0.7902002442321988	0.729430671297777		0.7060375104433595	0.7755923777305215	0.7265845421273021		0.699179090911364	0.7566499440155149	0.7036265889880225	0.6410355997920008	0.672277041531428		0.7571828121409614	0.7528907006899808	0.6687627889421681	0.7450701614843876		0.7519276582556988	0.8119492677532909	0.7077923765742327	0.7772519805279546	0.7899274297617374	0.7639851878949601	0.7944976633004289	0.7691657853825573	0.6325553391044291	0.7283781716867822	0.6985749252557817	0.63547889279321	0.6570881378812153	0.48789476272774346	0.7827795823706925	0.7830236947998445	0.7469939360557963	0.43634493987196055	0.7563379211324507	0.7445149921876665	0.7233192743103437	0.7644881193808979	0.7676352192415555	0.6784186201796405		0.7991664781735289	0.6531876870089433	0.5441628908951373	0.731944618155304	0.7533477461873276	0.7811944087922924		0.5056704205170754	0.6382491912255233	0.7847885891667271	0.7673762207228046		0.6627267788273846	0.7668508057019585	0.7792423589084722	0.7406113924795593	0.6402564655826684	0.7571338885467237	0.7353571980510416	0.7501318963082677	0.7794999052472644	0.7909351804232948	0.7401032975316363	0.6581132927842077	0.7626355337381228	0.851020011789471	0.4921893077134948	0.6877840647232571	0.40068583240400923			0.7268427780095924	0.7427877514353575		0.685300843431444	0.7557177992876044	0.8023749328929598	0.8151035371108998	0.5358140065274594	0.7097458645380783	0.7220072514495101	0.7497910206433314	0.7935826498100506	0.7829224067744549	0.7965725577042864		0.78773443055903	0.7893326223651247	0.7406213151353438			0.7438402233355332	0.7121820043025383					0.7726497658348497	0.7762387548396322	0.7710505933750835	0.770541488412869	0.6201029178160726		0.7928332421258552		0.7761166042390124	0.7922454479418791		0.7877289584055637	0.781535231143218	0.7300333130905009	0.7931584040452453	0.7686628632773708	0.7804466147846867	0.7767259581003694	0.7539981576547021	0.7819015069212712	0.6195746352692199		0.7632472691862725	0.7279977992478243	0.7115520518679405	0.8179723533219726	0.7694165333218974	0.7268385857139283	0.7532631437822344		0.6697499509209894			0.7531188440522578		0.7935826498100506	0.784607926889214	0.7553725976662572	0.7673915035122463	0.7792333826021873	0.7713864929745949	0.6655674365023682	0.7747588479818325	0.7023859385604985	0.7679070047235711	0.6206925619363415	0.7729472707681847	0.7049737079417745	0.7770979289480244	0.7207929045632384	0.796744771465632	0.774691256324999	0.8032996501351327	0.7599168419190325	0.7557695480990608	0.7044932832987701	0.734496092151793	0.7395664990102943	0.7531869976794328	0.7227005402455262	0.7509793467467825		0.64489424832624	0.6998497478483824	0.6962883163524668	0.7228520582725966	0.7644873116613501	0.7278689126336959	0.7430546997820282	0.8039356358753983	0.7809192443881744	0.7770142916456428	0.7409695744053962		0.7328317545762109	0.7562358427073739	0.6709305589069987	0.7836893097784916	0.7727721054296018	0.7001793353181338	0.753247267814757	0.7674689452944532	0.7722865819418567	0.7186049812266193		0.5693992281525876	0.7891234000012451		0.7212616640561998	0.7439384623050755	0.7581188300626611	0.7488849649408572	0.7546312527972678	0.5486103685153585	0.5682347529992781	0.6847309980128792	0.7919803921999243	0.7791757504294374	0.7397859632837521			0.5117819903845775	0.7707244219690086	0.7331548421353955	0.7874653893851716	0.7929861517541186	0.7266651883816746	0.7423536387569749	0.7401489803423165	0.7552118012523813	0.7703809231205808	0.7816631586657843	0.7981252413214743	0.8154364835025202	0.6804606181082337	0.7624181450303472		0.4247970138728966				0.761731726520422	0.4880722744280564	0.6657625899659528	0.6600831596129989	0.6541014109879161	0.4961488393923095		0.675704867689575	0.7489518823678041	0.7454872352693251	0.7590665128713084	0.7358237139397069	0.7549431865588658	0.7408430005722827	0.5386083331865233	0.5701763263735555	0.6492367349366701	0.7628395919117252
hsa-let-7a-3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
